area_id,week,date,rain_mm,rain_8w_anomaly_pct,et0_anomaly,vacc_coverage,weeks_since_campaign,inbound_animals,inbound_external,inbound_from_outbreak_areas,farmer_reports,vet_reports,confirmed_outbreak,true_infected_herds,density_index,market_hub,border,reporting_prob,lat,lon,neighbour_outbreaks_4w
A04,80,2024-07-15,3.3000000000000003,-57.567049808429104,-0.4989999999999988,0.48765009514647967,33.0,57.0,3.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,3.0
A04,81,2024-07-22,1.0,-61.06099848173619,2.774000000000001,0.4803353437192825,34.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,3.0
A04,82,2024-07-29,7.399999999999999,-54.42603071948262,2.029,0.4731303135634932,35.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,4.0
A04,83,2024-08-05,5.4,-45.53201289728236,4.506,0.4660333588600408,36.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,3.0
A04,84,2024-08-12,12.2,-28.06546165119666,2.347999999999999,0.4590428584771402,37.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,85,2024-08-19,0.9,-28.228516562649553,0.6659999999999968,0.4521572155999831,38.0,20.0,0.0,0.0,2.0,1.0,0.0,2.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,86,2024-08-26,12.0,-28.283042923926406,4.827999999999996,0.44537485736598337,39.0,22.0,11.0,0.0,2.0,0.0,0.0,5.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,87,2024-09-02,3.9,-44.68001183315211,2.892999999999997,0.4386942345054936,40.0,27.0,5.0,5.0,8.0,2.0,1.0,15.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,88,2024-09-09,0.1,-54.431906279610345,6.3919999999999995,0.4321138209879112,41.0,10.0,7.0,0.0,14.0,5.0,0.0,24.0,1.3,0,1,0.5,-1.0,34.88,3.0
A04,89,2024-09-16,23.8,-33.608138922995714,-0.4129999999999967,0.4256321136730925,42.0,75.0,13.0,13.0,13.0,2.0,0.0,32.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,90,2024-09-23,22.700000000000003,-34.8650776608688,1.2729999999999961,0.41924763196799614,43.0,14.0,0.0,0.0,16.0,9.0,0.0,31.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,91,2024-09-30,13.3,-31.6469693828184,2.3840000000000003,0.4129589174884762,44.0,16.0,0.0,0.0,11.0,3.0,0.0,16.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,92,2024-10-07,5.7,-34.80561631270721,1.2719999999999985,0.406764533726149,45.0,34.0,0.0,0.0,3.0,3.0,0.0,5.0,1.3,0,1,0.5,-1.0,34.88,3.0
A04,93,2024-10-14,47.2,-9.970141503310337,-4.758000000000003,0.4006630657202568,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,0,1,0.5,-1.0,34.88,3.0
A04,94,2024-10-21,6.3,-11.9088621009404,0.644999999999996,0.39465311973445294,47.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,95,2024-10-28,2.2,-20.2938141200752,6.871000000000002,0.38873332293843615,48.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,3.0
A04,96,2024-11-04,16.8,-12.740994045162262,2.8520000000000003,0.3829023230943596,49.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,97,2024-11-11,28.8,-23.59168997203339,0.7089999999999996,0.37715878824794424,50.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,98,2024-11-18,71.4,-6.7498844197870955,-0.847999999999999,0.3715014064242251,51.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,99,2024-11-25,110.8,26.308679500169184,-5.152000000000005,0.3659288853278617,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,100,2024-12-02,52.900000000000006,30.623326671443348,0.47499999999999787,0.36043995204794377,53.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,101,2024-12-09,12.7,10.953007719398263,4.7620000000000005,0.3550333527672246,54.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,102,2024-12-16,30.2,12.91190316072632,-1.5079999999999991,0.34970785247571623,55.0,55.0,24.0,6.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,103,2024-12-23,20.0,19.58402615336929,0.5866666666666696,0.3444622346885805,56.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,104,2024-12-30,1.3,16.824555846698782,1.9933333333333358,0.67728997397248,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,105,2025-01-06,15.9,16.39296345122556,3.019999999999996,0.6671306243628928,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,106,2025-01-13,0.9,0.8879353028553041,6.515999999999998,0.6571236649974495,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,107,2025-01-20,30.6,-23.91154262625077,-0.9000000000000021,0.6472668100224876,3.0,47.0,11.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,108,2025-01-27,80.4,-5.553780576184166,-5.922000000000004,0.6375578078721503,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,109,2025-02-03,1.9,-0.8032927219429208,1.3789999999999978,0.6279944407540681,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,110,2025-02-10,0.1,-8.997618083733965,5.408000000000001,0.618574524142757,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,111,2025-02-17,0.0,-18.025485107866036,8.899000000000001,0.6092959062806157,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,112,2025-02-24,0.0,-19.036312040307898,5.311,0.6001564676864064,8.0,85.0,21.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,113,2025-03-03,20.9,-10.156977104920058,7.009999999999998,0.5911541206711103,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,114,2025-03-10,31.0,10.062299414763059,-0.6310000000000002,0.5822868088610437,10.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,115,2025-03-17,39.3,12.589685411173226,-2.392000000000003,0.573552506728128,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,116,2025-03-24,41.2,-26.84533157708081,-0.7000000000000028,0.5649492191272061,12.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,117,2025-03-31,43.4,-14.556234775014959,0.5549999999999997,0.556474980840298,13.0,48.0,9.0,0.0,0.0,1.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,118,2025-04-07,40.1,-5.988597111823339,-1.4879999999999995,0.5481278561276935,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,119,2025-04-14,43.2,-2.9710824259034663,2.8339999999999996,0.5399059382857782,15.0,55.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,120,2025-04-21,40.1,-1.0084840723549038,4.506999999999998,0.5318073492114914,16.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,121,2025-04-28,23.8,-6.77181348388448,3.942999999999998,0.523830238973319,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,122,2025-05-05,95.8,10.898605308068161,-1.4179999999999993,0.5159727853887193,18.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,123,2025-05-12,13.1,5.252100840336137,0.24499999999999744,0.5082331936078884,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,124,2025-05-19,40.400000000000006,20.64685194124547,-2.022000000000002,0.5006096957037701,20.0,13.0,13.0,0.0,1.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,125,2025-05-26,7.0,21.60589604344466,2.6340000000000003,0.49310055026821353,21.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,126,2025-06-02,13.5,18.39716077913521,0.9849999999999959,0.4857040420141903,22.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,127,2025-06-09,2.8,20.47898338220973,6.510000000000002,0.47841848138397747,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,128,2025-06-16,26.2,36.2624487404811,-0.652000000000001,0.4712422041632178,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,129,2025-06-23,6.4,56.91993583199737,1.9209999999999994,0.46417357110076957,25.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,130,2025-06-30,17.6,17.114036587451285,0.10999999999999943,0.457210967534258,26.0,52.0,8.0,8.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,131,2025-07-07,14.0,19.497400346620903,-4.558,0.45035280302124414,27.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,3.0
A04,132,2025-07-14,18.2,10.823754789272243,-1.2489999999999988,0.4435975109759255,28.0,45.0,17.0,14.0,1.0,0.0,0.0,1.0,1.3,0,1,0.5,-1.0,34.88,4.0
A04,133,2025-07-21,2.8,-0.41975529159578523,3.943999999999999,0.43694354831128657,29.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,1.3,0,1,0.5,-1.0,34.88,4.0
A04,134,2025-07-28,0.2,-0.7679870654807668,5.939000000000004,0.4303893950866173,30.0,24.0,0.0,0.0,9.0,3.0,0.0,14.0,1.3,0,1,0.5,-1.0,34.88,4.0
A04,135,2025-08-04,31.2,45.785352372178615,0.40600000000000236,0.423933554160318,31.0,59.0,25.0,7.0,14.0,9.0,0.0,26.0,1.3,0,1,0.5,-1.0,34.88,4.0
A04,136,2025-08-11,27.0,55.59355153883667,-3.372,0.41757455084791323,32.0,36.0,0.0,0.0,11.0,8.0,1.0,28.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,137,2025-08-18,18.2,67.06673067690721,-6.304000000000002,0.4113109325851945,33.0,5.0,0.0,0.0,14.0,3.0,0.0,24.0,1.3,0,1,0.5,-1.0,34.88,2.0
A04,138,2025-08-25,3.4,32.80917977050476,2.907999999999994,0.4051412685964166,34.0,0.0,0.0,0.0,7.0,3.0,0.0,15.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,139,2025-09-01,2.3,11.724681984024635,2.7429999999999986,0.3990641495674703,35.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,140,2025-09-08,7.4,-11.706434662761762,0.9220000000000006,0.3930781873239583,36.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,141,2025-09-15,2.1,-10.717417996842885,4.727000000000004,0.3871820145140989,37.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,142,2025-09-22,19.5,-13.320449502541065,1.6329999999999956,0.3813742842963874,38.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,143,2025-09-29,58.6,2.633215840762972,-2.3759999999999977,0.3756536700319416,39.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,144,2025-10-06,4.7,-10.957454314541874,1.6019999999999968,0.37001886498146247,40.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,145,2025-10-13,7.300000000000001,-25.159028949759687,4.0319999999999965,0.36446858200674054,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,146,2025-10-20,38.1,-0.6490925950454142,-2.9250000000000007,0.3590015532766394,42.0,10.0,4.0,0.0,1.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,147,2025-10-27,64.10000000000001,28.57403023128774,-3.0489999999999995,0.3536165299774898,43.0,31.0,9.0,9.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,148,2025-11-03,2.4,21.92677318554338,3.4520000000000017,0.3483122820278275,44.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,1.0
A04,149,2025-11-10,4.9,4.674390731122721,6.8089999999999975,0.34308759779741005,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,150,2025-11-17,0.2,-12.02034211742951,10.541999999999998,0.3379412838304489,46.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,151,2025-11-24,0.9,-44.02228976697057,11.837999999999994,0.3328721645729922,47.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,152,2025-12-01,0.0,-51.77042874919858,16.155,0.3278790821043973,48.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,153,2025-12-08,16.2,-51.33577603073534,5.6320000000000014,0.32296089587283133,49.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,154,2025-12-15,23.2,-59.01143241425702,3.5120000000000005,0.31811648243473883,50.0,55.0,14.0,0.0,1.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A04,155,2025-12-22,43.7,-65.67370289998043,0.1266666666666687,0.31334473519821776,51.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0,1,0.5,-1.0,34.88,0.0
A06,0,2023-01-02,3.5,-35.577942735949094,0.99444444444444,0.24296473161467824,99.0,47.0,36.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,1,2023-01-09,2.1,-50.657201096506654,6.005000000000003,0.23932026064045805,99.0,83.0,42.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,2,2023-01-16,0.0,-66.10578664027231,9.613000000000007,0.2357304567308512,99.0,70.0,62.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,3,2023-01-23,0.0,-71.31063795005926,7.7479999999999976,0.2321944998798884,99.0,55.0,14.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,4,2023-01-30,1.1,-77.67843882733834,7.734000000000002,0.2287115823816901,99.0,72.0,37.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,5,2023-02-06,0.5,-81.28920745047321,10.242999999999995,0.22528090864596473,99.0,82.0,44.0,0.0,2.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,6,2023-02-13,0.2,-82.95046271094175,9.899999999999999,0.22190169501627524,99.0,132.0,49.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,7,2023-02-20,0.1,-85.6387343849731,9.320999999999998,0.2185731695910311,99.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,8,2023-02-27,0.5,-88.34311439826352,4.865000000000002,0.21529457204716562,99.0,90.0,76.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,9,2023-03-06,0.2,-90.18997197134848,5.644999999999996,0.21206515346645813,99.0,69.0,37.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,10,2023-03-13,7.7,-85.32282553683754,0.9239999999999995,0.20888417616446125,99.0,26.0,26.0,3.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,11,2023-03-20,51.7,-49.55863808322824,-8.049,0.20575091352199434,99.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,12,2023-03-27,26.7,-34.68513685337616,0.522000000000002,0.20266464981916443,99.0,53.0,13.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,13,2023-04-03,12.4,-33.471049273953454,1.027000000000001,0.19962468007187698,99.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,14,2023-04-10,10.5,-33.95446275979933,0.2519999999999989,0.19663030987079883,99.0,30.0,17.0,0.0,1.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,15,2023-04-17,36.2,-17.808941374947253,2.0710000000000015,0.19368085522273684,99.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,16,2023-04-24,45.6,-5.607213299520965,-2.9619999999999997,0.1907756423943958,99.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,17,2023-05-01,19.9,-1.8063712404342296,1.203000000000003,0.18791400775847986,99.0,57.0,22.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,18,2023-05-08,9.1,0.38871813415296225,4.329000000000001,0.18509529764210267,99.0,74.0,34.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,19,2023-05-15,3.0,-19.792774873953466,4.630999999999997,0.18231886817747112,99.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,20,2023-05-22,2.7,-23.05711489931505,3.700999999999997,0.17958408515480906,99.0,87.0,19.0,0.0,0.0,0.0,0.0,1.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,21,2023-05-29,10.4,-12.760416666666686,-1.0819999999999972,0.17689032387748693,99.0,38.0,38.0,0.0,0.0,0.0,1.0,2.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,22,2023-06-05,2.4,-8.58980248047774,5.912999999999997,0.17423696901932462,99.0,32.0,11.0,0.0,1.0,2.0,0.0,6.0,0.9,1,0,0.4,-1.85,36.78,1.0
A06,23,2023-06-12,2.1,-18.670274449168982,2.9909999999999997,0.172665291502817,99.0,41.0,18.0,0.0,5.0,1.0,0.0,10.0,0.9,1,0,0.4,-1.85,36.78,3.0
A06,24,2023-06-19,1.8,-36.30044610436774,2.2189999999999976,0.172665291502817,99.0,22.0,9.0,6.0,11.0,3.0,0.0,24.0,0.9,1,0,0.4,-1.85,36.78,4.0
A06,25,2023-06-26,2.2,-39.36450672956853,-0.2660000000000018,0.172665291502817,99.0,14.0,0.0,0.0,14.0,4.0,0.0,26.0,0.9,1,0,0.4,-1.85,36.78,4.0
A06,26,2023-07-03,0.6,-33.27014218009488,-3.404,0.172665291502817,99.0,74.0,23.0,0.0,13.0,2.0,0.0,19.0,0.9,1,0,0.4,-1.85,36.78,3.0
A06,27,2023-07-10,0.2,-30.322580645161423,4.5,0.172665291502817,99.0,50.0,24.0,24.0,4.0,2.0,0.0,9.0,0.9,1,0,0.4,-1.85,36.78,2.0
A06,28,2023-07-17,0.3,-29.411764705882447,3.442,0.172665291502817,99.0,61.0,31.0,0.0,2.0,0.0,0.0,1.0,0.9,1,0,0.4,-1.85,36.78,2.0
A06,29,2023-07-24,0.3,-46.86248331108149,0.14000000000000057,0.172665291502817,99.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,3.0
A06,30,2023-07-31,1.0,-38.06494810847005,0.6799999999999997,0.49778021386485877,0.0,44.0,44.0,11.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,3.0
A06,31,2023-08-07,0.5,-37.43058126619766,-0.31400000000000006,0.4903135106568859,1.0,18.0,14.0,14.0,1.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,2.0
A06,32,2023-08-14,1.0,-39.29110105580692,4.887000000000004,0.4829588079970326,2.0,111.0,59.0,0.0,1.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,2.0
A06,33,2023-08-21,0.1,-48.01336799108791,10.072000000000003,0.47571442587707713,3.0,32.0,32.0,6.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,1.0
A06,34,2023-08-28,4.6,-39.024390243902204,1.5420000000000016,0.46857870948892094,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,1.0
A06,35,2023-09-04,3.7,-38.32472748135375,3.593,0.46155002884658713,5.0,70.0,34.0,10.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,1.0
A06,36,2023-09-11,2.0,-34.99579714205636,1.4379999999999953,0.4546267784138883,6.0,69.0,69.0,24.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,37,2023-09-18,4.7,-23.566878980891566,0.8269999999999982,0.44780737673768,7.0,66.0,21.0,0.0,1.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,38,2023-09-25,1.7,-21.650055370985584,2.6970000000000027,0.4410902660866148,8.0,82.0,33.0,11.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,39,2023-10-02,1.7,-23.41640706126684,1.8059999999999974,0.43447391209531555,9.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,40,2023-10-09,1.3,-22.15256008359448,3.363999999999997,0.4279568034138858,10.0,50.0,21.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,41,2023-10-16,15.4,0.6022752621012312,-0.75,0.4215374513626775,11.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,42,2023-10-23,9.0,0.7531040097698916,5.634,0.41521438959223733,12.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,43,2023-10-30,30.5,50.196850393700664,-2.1640000000000015,0.4089861737483538,13.0,24.0,24.0,0.0,2.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,44,2023-11-06,61.9,105.18228382042776,-8.099000000000004,0.4028513811421285,14.0,27.0,4.0,0.0,0.0,1.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,45,2023-11-13,27.1,92.61598251153741,-1.2589999999999932,0.39680861042499654,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,46,2023-11-20,40.2,78.06486584153942,-1.9380000000000024,0.3908564812686216,16.0,61.0,40.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,47,2023-11-27,7.399999999999999,44.444444444444436,7.300000000000001,0.38499363404959225,17.0,47.0,47.0,0.0,1.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,48,2023-12-04,3.5,19.498688429029396,8.682999999999996,0.3792187295388484,18.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,49,2023-12-11,12.5,10.612445952602444,2.032,0.3735304485957657,19.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,50,2023-12-18,4.9,6.606364076885727,3.945999999999998,0.36792749186682916,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,51,2023-12-25,6.5,-7.466496490108527,3.3483333333333363,0.3624085794888267,21.0,76.0,44.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,52,2024-01-01,28.5,-22.52400078369908,-5.9055555555555586,0.3569724507964943,22.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,53,2024-01-08,52.3,-4.573098592450027,-8.954999999999995,0.35161786403454687,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,54,2024-01-15,56.6,16.039458227776464,-7.106999999999996,0.34634359607402865,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,55,2024-01-22,2.0,34.89432769012961,-0.2220000000000013,0.34114844213291823,25.0,30.0,21.0,0.0,1.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,56,2024-01-29,2.2,49.62203739840479,2.4140000000000015,0.33603121550092446,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,57,2024-02-05,2.9,45.42992948143533,3.1129999999999995,0.3309907472684106,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,58,2024-02-12,0.0,42.660234321157894,9.299999999999997,0.32602588605938443,28.0,81.0,81.0,0.0,2.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,59,2024-02-19,5.5,31.302999908817426,4.530999999999999,0.32113549776849365,29.0,19.0,19.0,0.0,1.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,60,2024-02-26,15.6,18.25709462175419,-2.905000000000001,0.3163184653019662,30.0,50.0,41.0,17.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,61,2024-03-04,6.300000000000001,-21.286203674867657,-1.4150000000000063,0.3115736883224367,31.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
A06,62,2024-03-11,1.1,-67.03058347191092,7.564,0.30690008299760013,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1,0,0.4,-1.85,36.78,0.0
