area_id,week,week_start,precip_mm,et0_mm,precip_clim_mm,et0_clim_mm
A05,91,2024-09-30,5.2,36.7,9.23,35.656
A05,92,2024-10-07,1.3,37.64,7.58,36.479
A05,93,2024-10-14,25.3,31.07,18.56,35.218
A05,94,2024-10-21,0.6000000000000001,37.13,7.960000000000001,34.898
A05,95,2024-10-28,0.1,39.1,21.59,32.778000000000006
A05,96,2024-11-04,5.7,36.269999999999996,13.25,33.694
A05,97,2024-11-11,11.5,32.33,27.65,32.137
A05,98,2024-11-18,70.1,28.05,40.910000000000004,28.445
A05,99,2024-11-25,61.599999999999994,25.59,22.1,30.766
A05,100,2024-12-02,24.5,30.07,27.55,29.879
A05,101,2024-12-09,3.3,33.64,28.48,29.060000000000002
A05,102,2024-12-16,23.5,29.64,24.27,30.046
A05,103,2024-12-23,17.099999999999998,33.44,19.583333333333332,30.050833333333333
A05,104,2024-12-30,0.30000000000000004,38.27,11.633333333333333,31.67666666666667
A05,105,2025-01-06,19.400000000000002,36.1,24.54,30.683999999999997
A05,106,2025-01-13,0.0,40.0,23.240000000000002,30.941000000000003
A05,107,2025-01-20,23.0,32.91,11.559999999999999,33.147000000000006
A05,108,2025-01-27,67.6,26.04,20.51,32.427
A05,109,2025-02-03,0.1,35.42,18.64,33.863
A05,110,2025-02-10,0.0,41.63,12.040000000000001,35.728
A05,111,2025-02-17,0.0,45.21,17.880000000000003,33.704
A05,112,2025-02-24,0.0,47.47,10.940000000000001,36.482
A05,113,2025-03-03,12.399999999999999,44.36,17.91,36.681
A05,114,2025-03-10,26.9,33.78,17.77,35.359
A05,115,2025-03-17,11.6,35.96,9.28,36.303
A05,116,2025-03-24,25.5,30.51,40.87,31.282
A05,117,2025-03-31,33.0,33.26,23.71,31.689999999999998
A05,118,2025-04-07,33.2,30.08,23.56,31.883999999999997
A05,119,2025-04-14,40.0,33.1,43.160000000000004,29.208999999999996
A05,120,2025-04-21,13.7,34.91,41.510000000000005,28.072000000000003
A05,121,2025-04-28,10.1,36.81,32.17,28.482
A05,122,2025-05-05,38.9,27.82,17.259999999999998,28.958
A05,123,2025-05-12,14.7,32.12,8.370000000000001,30.229000000000003
A05,124,2025-05-19,7.0,31.77,8.02,29.885
A05,125,2025-05-26,0.9,37.13,4.380000000000001,30.51
A05,126,2025-06-02,7.6,31.88,19.96,27.925
A05,127,2025-06-09,0.8999999999999999,36.92,17.6,26.433999999999997
A05,128,2025-06-16,19.200000000000003,26.87,13.61,26.803999999999995
A05,129,2025-06-23,7.199999999999999,32.78,6.3500000000000005,28.526
A05,130,2025-06-30,5.9,28.48,3.3,28.247000000000003
A05,131,2025-07-07,5.7,23.35,4.2700000000000005,28.159000000000002
A05,132,2025-07-14,6.199999999999999,28.54,1.78,29.524
A05,133,2025-07-21,1.4,33.12,8.16,28.261000000000003
A05,134,2025-07-28,0.2,35.03,7.55,28.149
A05,135,2025-08-04,31.6,28.76,7.9,28.887999999999998
A05,136,2025-08-11,29.9,27.83,8.620000000000001,31.107
A05,137,2025-08-18,24.3,27.09,7.840000000000001,32.5
A05,138,2025-08-25,0.1,34.269999999999996,12.06,31.454
A05,139,2025-09-01,1.0,33.76,14.330000000000002,30.863999999999997
A05,140,2025-09-08,0.8,35.3,7.44,34.113
A05,141,2025-09-15,0.30000000000000004,39.629999999999995,6.08,35.53
A05,142,2025-09-22,2.4,35.66,12.78,34.108999999999995
A05,143,2025-09-29,18.1,33.3,9.23,35.656
A05,144,2025-10-06,0.7000000000000001,38.25,7.58,36.479
A05,145,2025-10-13,0.4,39.82,18.56,35.218
A05,146,2025-10-20,20.5,31.48,7.960000000000001,34.898
A05,147,2025-10-27,30.1,31.13,21.59,32.778000000000006
A05,148,2025-11-03,0.7,37.44,13.25,33.694
A05,149,2025-11-10,5.2,41.43,27.65,32.137
A05,150,2025-11-17,0.1,41.8,40.910000000000004,28.445
A05,151,2025-11-24,0.6000000000000001,45.11,22.1,30.766
A05,152,2025-12-01,0.1,47.76,27.55,29.879
A05,153,2025-12-08,24.199999999999996,38.24,28.48,29.060000000000002
A05,154,2025-12-15,11.3,34.660000000000004,24.27,30.046
A05,155,2025-12-22,42.8,31.09,19.583333333333332,30.050833333333333
A06,0,2023-01-02,3.5,35.11,10.955555555555556,34.11555555555556
A06,1,2023-01-09,2.1,39.94,10.66,33.934999999999995
A06,2,2023-01-16,0.0,44.09,14.41,34.477
A06,3,2023-01-23,0.0,44.0,8.35,36.251999999999995
A06,4,2023-01-30,1.1,44.71,20.44,36.976
A06,5,2023-02-06,0.5,46.87,17.11,36.626999999999995
A06,6,2023-02-13,0.2,45.75,10.129999999999999,35.85
A06,7,2023-02-20,0.1,45.15,19.8,35.829
A06,8,2023-02-27,0.5,43.21,13.49,38.345
A06,9,2023-03-06,0.2,44.64,14.709999999999999,38.995000000000005
A06,10,2023-03-13,7.7,36.86,24.28,35.936
A06,11,2023-03-20,51.699999999999996,27.07,12.78,35.119
A06,12,2023-03-27,26.7,31.1,27.130000000000003,30.577999999999996
A06,13,2023-04-03,12.4,29.92,32.269999999999996,28.893
A06,14,2023-04-10,10.5,28.7,26.93,28.448
A06,15,2023-04-17,36.2,28.689999999999998,28.089999999999996,26.619
A06,16,2023-04-24,45.6,22.509999999999998,36.75,25.472
A06,17,2023-05-01,19.9,25.439999999999998,26.53,24.237000000000002
A06,18,2023-05-08,9.1,28.39,20.759999999999998,24.061
A06,19,2023-05-15,3.0,30.33,7.7299999999999995,25.699
A06,20,2023-05-22,2.7,29.080000000000002,5.109999999999999,25.379
A06,21,2023-05-29,10.4,25.67,7.06,26.752
A06,22,2023-06-05,2.4,30.18,10.360000000000001,24.267000000000003
A06,23,2023-06-12,2.1,26.33,5.05,23.339
A06,24,2023-06-19,1.8,24.4,3.79,22.181
A06,25,2023-06-26,2.2,23.68,2.21,23.946
A06,26,2023-07-03,0.6,20.77,1.44,24.174
A06,27,2023-07-10,0.2,29.09,1.48,24.59
A06,28,2023-07-17,0.3,28.88,1.1099999999999999,25.438
A06,29,2023-07-24,0.30000000000000004,24.6,2.0100000000000002,24.46
A06,30,2023-07-31,1.0,24.6,2.7800000000000002,23.919999999999998
A06,31,2023-08-07,0.5,24.18,2.19,24.494
A06,32,2023-08-14,1.0,32.269999999999996,3.3,27.383
A06,33,2023-08-21,0.1,38.45,2.62,28.377999999999997
A06,34,2023-08-28,4.6,29.82,4.029999999999999,28.278
A06,35,2023-09-04,3.7,31.869999999999997,6.82,28.276999999999997
A06,36,2023-09-11,2.0,34.23,1.94,32.792
A06,37,2023-09-18,4.7,35.83,2.43,35.003
A06,38,2023-09-25,1.7,36.43,2.79,33.733
A06,39,2023-10-02,1.7,37.730000000000004,4.59,35.924
A06,40,2023-10-09,1.3,40.4,3.06,37.036
A06,41,2023-10-16,15.4,34.6,9.17,35.35
A06,42,2023-10-23,9.0,39.3,8.33,33.666
A06,43,2023-10-30,30.5,29.65,8.49,31.814
A06,44,2023-11-06,61.9,24.04,17.52,32.138999999999996
A06,45,2023-11-13,27.099999999999998,26.67,18.39,27.928999999999995
A06,46,2023-11-20,40.2,25.54,31.139999999999997,27.477999999999998
A06,47,2023-11-27,7.3999999999999995,33.5,34.3,26.2
A06,48,2023-12-04,3.5,36.05,34.21,27.367
A06,49,2023-12-11,12.5,29.87,20.33,27.838
A06,50,2023-12-18,4.9,34.11,11.35,30.163999999999998
A06,51,2023-12-25,6.5,35.72,10.799999999999999,32.37166666666666
A06,52,2024-01-01,28.5,28.21,10.955555555555556,34.11555555555556
A06,53,2024-01-08,52.3,24.98,10.66,33.934999999999995
A06,54,2024-01-15,56.599999999999994,27.369999999999997,14.41,34.477
A06,55,2024-01-22,2.0,36.03,8.35,36.251999999999995
A06,56,2024-01-29,2.2,39.39,20.44,36.976
A06,57,2024-02-05,2.9,39.74,17.11,36.626999999999995
A06,58,2024-02-12,0.0,45.15,10.129999999999999,35.85
A06,59,2024-02-19,5.5,40.36,19.8,35.829
A06,60,2024-02-26,15.6,35.44,13.49,38.345
A06,61,2024-03-04,6.300000000000001,37.58,14.709999999999999,38.995000000000005
A06,62,2024-03-11,1.1,43.5,24.28,35.936
A06,63,2024-03-18,26.7,38.42,12.78,35.119
A06,64,2024-03-25,23.4,31.39,27.130000000000003,30.577999999999996
A06,65,2024-04-01,24.5,27.91,32.269999999999996,28.893
A06,66,2024-04-08,29.6,27.64,26.93,28.448
A06,67,2024-04-15,20.9,27.46,28.089999999999996,26.619
A06,68,2024-04-22,58.2,23.87,36.75,25.472
A06,69,2024-04-29,27.1,24.25,26.53,24.237000000000002
A06,70,2024-05-06,11.5,25.93,20.759999999999998,24.061
A06,71,2024-05-13,4.5,30.990000000000002,7.7299999999999995,25.699
A06,72,2024-05-20,6.4,28.36,5.109999999999999,25.379
A06,73,2024-05-27,1.3,31.91,7.06,26.752
A06,74,2024-06-03,3.3,28.31,10.360000000000001,24.267000000000003
A06,75,2024-06-10,2.1,28.72,5.05,23.339
A06,76,2024-06-17,6.8,27.52,3.79,22.181
A06,77,2024-06-24,0.6,28.02,2.21,23.946
A06,78,2024-07-01,5.5,27.59,1.44,24.174
A06,79,2024-07-08,11.1,24.62,1.48,24.59
A06,80,2024-07-15,2.7,23.83,1.1099999999999999,25.438
A06,81,2024-07-22,1.9,30.05,2.0100000000000002,24.46
A06,82,2024-07-29,0.8999999999999999,29.26,2.7800000000000002,23.919999999999998
A06,83,2024-08-05,2.1,28.23,2.19,24.494
A06,84,2024-08-12,2.4000000000000004,29.490000000000002,3.3,27.383
A06,85,2024-08-19,1.4,26.37,2.62,28.377999999999997
A06,86,2024-08-26,2.8,31.54,4.029999999999999,28.278
A06,87,2024-09-02,1.2,30.23,6.82,28.276999999999997
A06,88,2024-09-09,0.1,41.77,1.94,32.792
A06,89,2024-09-16,3.3000000000000003,37.78,2.43,35.003
A06,90,2024-09-23,14.9,32.79,2.79,33.733
A06,91,2024-09-30,5.6,36.18,4.59,35.924
A06,92,2024-10-07,4.5,36.81,3.06,37.036
A06,93,2024-10-14,5.5,33.1,9.17,35.35
A06,94,2024-10-21,2.3,38.730000000000004,8.33,33.666
A06,95,2024-10-28,2.0,41.98,8.49,31.814
A06,96,2024-11-04,6.7,36.17,17.52,32.138999999999996
A06,97,2024-11-11,24.8,28.189999999999998,18.39,27.928999999999995
A06,98,2024-11-18,47.3,26.7,31.139999999999997,27.477999999999998
A06,99,2024-11-25,24.8,29.45,34.3,26.2
A06,100,2024-12-02,4.2,35.39,34.21,27.367
A06,101,2024-12-09,2.5,35.5,20.33,27.838
A06,102,2024-12-16,28.8,29.77,11.35,30.163999999999998
A06,103,2024-12-23,9.2,30.07,10.799999999999999,32.37166666666666
A06,104,2024-12-30,1.6,36.42,10.955555555555556,34.11555555555556
A06,105,2025-01-06,1.8,38.01,10.66,33.934999999999995
A06,106,2025-01-13,0.5,40.94,14.41,34.477
A06,107,2025-01-20,13.3,40.07,8.35,36.251999999999995
A06,108,2025-01-27,51.1,26.81,20.44,36.976
A06,109,2025-02-03,0.5,39.86,17.11,36.626999999999995
A06,110,2025-02-10,3.3,39.43,10.129999999999999,35.85
A06,111,2025-02-17,0.2,48.73,19.8,35.829
A06,112,2025-02-24,0.0,51.94,13.49,38.345
A06,113,2025-03-03,14.8,43.46,14.709999999999999,38.995000000000005
A06,114,2025-03-10,15.1,37.73,24.28,35.936
A06,115,2025-03-17,26.5,34.18,12.78,35.119
A06,116,2025-03-24,23.3,30.67,27.130000000000003,30.577999999999996
A06,117,2025-03-31,35.1,27.65,32.269999999999996,28.893
A06,118,2025-04-07,27.900000000000002,30.02,26.93,28.448
A06,119,2025-04-14,31.6,32.61,28.089999999999996,26.619
A06,120,2025-04-21,19.1,29.86,36.75,25.472
A06,121,2025-04-28,3.9,36.25,26.53,24.237000000000002
A06,122,2025-05-05,29.6,26.86,20.759999999999998,24.061
A06,123,2025-05-12,20.1,27.76,7.7299999999999995,25.699
A06,124,2025-05-19,7.1000000000000005,29.03,5.109999999999999,25.379
A06,125,2025-05-26,4.3,31.439999999999998,7.06,26.752
A06,126,2025-06-02,5.3,30.11,10.360000000000001,24.267000000000003
A06,127,2025-06-09,2.1,29.810000000000002,5.05,23.339
A06,128,2025-06-16,10.3,26.77,3.79,22.181
A06,129,2025-06-23,2.1,27.11,2.21,23.946
A06,130,2025-06-30,1.3,21.669999999999998,1.44,24.174
A06,131,2025-07-07,1.2,21.43,1.48,24.59
A06,132,2025-07-14,1.7000000000000002,27.009999999999998,1.1099999999999999,25.438
A06,133,2025-07-21,0.0,31.36,2.0100000000000002,24.46
A06,134,2025-07-28,0.2,29.24,2.7800000000000002,23.919999999999998
A06,135,2025-08-04,3.0,28.509999999999998,2.19,24.494
A06,136,2025-08-11,3.3,26.91,3.3,27.383
A06,137,2025-08-18,9.9,23.990000000000002,2.62,28.377999999999997
A06,138,2025-08-25,2.3000000000000003,36.64,4.029999999999999,28.278
A06,139,2025-09-01,0.30000000000000004,37.49,6.82,28.276999999999997
A06,140,2025-09-08,1.5999999999999999,40.64,1.94,32.792
A06,141,2025-09-15,1.9,40.94,2.43,35.003
A06,142,2025-09-22,1.2,39.81,2.79,33.733
A06,143,2025-09-29,3.2,38.08,4.59,35.924
A06,144,2025-10-06,4.1,39.17,3.06,37.036
A06,145,2025-10-13,1.7000000000000002,38.32,9.17,35.35
A06,146,2025-10-20,9.9,35.03,8.33,33.666
A06,147,2025-10-27,44.0,27.94,8.49,31.814
A06,148,2025-11-03,6.2,37.83,17.52,32.138999999999996
A06,149,2025-11-10,9.600000000000001,37.15,18.39,27.928999999999995
A06,150,2025-11-17,2.2,40.59,31.139999999999997,27.477999999999998
A06,151,2025-11-24,9.0,38.28,34.3,26.2
A06,152,2025-12-01,2.3,40.86,34.21,27.367
A06,153,2025-12-08,7.4,36.04,20.33,27.838
A06,154,2025-12-15,6.9,34.31,11.35,30.163999999999998
A06,155,2025-12-22,29.0,33.67,10.799999999999999,32.37166666666666
A07,0,2023-01-02,6.2,31.77,10.477777777777778,33.638888888888886
A07,1,2023-01-09,1.5,39.31,8.73,33.638999999999996
A07,2,2023-01-16,0.0,43.1,14.530000000000001,34.096000000000004
A07,3,2023-01-23,0.8,44.31,6.67,36.517
A07,4,2023-01-30,0.4,46.230000000000004,19.63,37.023
A07,5,2023-02-06,0.8,46.019999999999996,21.32,36.265
A07,6,2023-02-13,0.1,47.17,12.940000000000001,36.038
A07,7,2023-02-20,0.0,47.3,13.51,36.406
A07,8,2023-02-27,1.6,43.94,15.459999999999999,38.727999999999994
A07,9,2023-03-06,0.7,45.93,15.069999999999999,39.562
A07,10,2023-03-13,15.2,34.93,22.869999999999997,36.632
A07,11,2023-03-20,75.9,25.0,11.23,35.644999999999996
A07,12,2023-03-27,15.1,30.78,34.18,30.562
A07,13,2023-04-03,22.5,27.06,29.109999999999996,28.601
A07,14,2023-04-10,25.1,26.91,27.369999999999997,28.385
A07,15,2023-04-17,30.1,26.46,41.28,25.355
A07,16,2023-04-24,79.5,19.79,44.739999999999995,24.045
A07,17,2023-05-01,23.4,24.45,42.32,23.297
A07,18,2023-05-08,14.6,26.67,29.68,22.932
A07,19,2023-05-15,9.6,27.75,15.2,24.153
A07,20,2023-05-22,4.4,28.11,10.33,24.286
A07,21,2023-05-29,11.8,25.18,6.989999999999999,25.73
A07,22,2023-06-05,2.8,29.169999999999998,17.970000000000002,22.269
A07,23,2023-06-12,8.3,25.240000000000002,10.86,21.157
A07,24,2023-06-19,8.7,23.56,8.510000000000002,20.457
A07,25,2023-06-26,6.6,22.55,5.220000000000001,22.214000000000002
A07,26,2023-07-03,2.2,19.74,3.2800000000000002,21.927
A07,27,2023-07-10,0.6000000000000001,28.009999999999998,3.37,21.827
A07,28,2023-07-17,0.9,27.65,1.97,23.252000000000002
A07,29,2023-07-24,2.9,24.009999999999998,5.17,22.134
A07,30,2023-07-31,5.9,21.82,7.040000000000001,22.008000000000003
A07,31,2023-08-07,2.4,24.9,3.91,22.703
A07,32,2023-08-14,2.5,32.07,6.21,25.78
A07,33,2023-08-21,0.1,36.54,6.2,26.716
A07,34,2023-08-28,7.800000000000001,28.310000000000002,9.06,26.129
A07,35,2023-09-04,17.0,29.93,12.23,26.407
A07,36,2023-09-11,4.3,31.5,4.890000000000001,31.144
A07,37,2023-09-18,6.6,33.230000000000004,3.3600000000000003,33.158
A07,38,2023-09-25,4.3,34.08,5.430000000000001,32.006
A07,39,2023-10-02,3.8,34.35,9.530000000000001,34.823
A07,40,2023-10-09,1.1,41.19,9.57,34.925
A07,41,2023-10-16,12.799999999999999,32.18,17.259999999999998,33.543
A07,42,2023-10-23,12.5,35.85,18.65,31.052
A07,43,2023-10-30,50.1,26.97,21.84,29.660000000000004
A07,44,2023-11-06,30.9,27.159999999999997,15.330000000000002,30.101999999999997
A07,45,2023-11-13,35.1,26.32,20.15,26.595
A07,46,2023-11-20,37.3,23.11,23.79,26.942
A07,47,2023-11-27,10.7,32.339999999999996,26.52,26.177999999999997
A07,48,2023-12-04,2.1,34.48,25.08,28.008
A07,49,2023-12-11,8.6,28.240000000000002,17.71,28.434000000000005
A07,50,2023-12-18,5.2,32.95,11.35,30.038
A07,51,2023-12-25,4.7,32.9,13.049999999999999,32.339999999999996
A07,52,2024-01-01,47.5,25.89,10.477777777777778,33.638888888888886
A07,53,2024-01-08,31.1,24.41,8.73,33.638999999999996
A07,54,2024-01-15,45.1,26.57,14.530000000000001,34.096000000000004
A07,55,2024-01-22,7.8,33.71,6.67,36.517
A07,56,2024-01-29,3.1,37.81,19.63,37.023
A07,57,2024-02-05,2.3,38.1,21.32,36.265
A07,58,2024-02-12,0.2,42.07,12.940000000000001,36.038
A07,59,2024-02-19,4.3,37.82,13.51,36.406
A07,60,2024-02-26,17.4,33.75,15.459999999999999,38.727999999999994
A07,61,2024-03-04,6.3,36.269999999999996,15.069999999999999,39.562
A07,62,2024-03-11,0.5,43.65,22.869999999999997,36.632
A07,63,2024-03-18,8.899999999999999,41.019999999999996,11.23,35.644999999999996
A07,64,2024-03-25,27.2,31.4,34.18,30.562
A07,65,2024-04-01,28.099999999999998,27.51,29.109999999999996,28.601
A07,66,2024-04-08,39.7,27.78,27.369999999999997,28.385
A07,67,2024-04-15,44.4,26.459999999999997,41.28,25.355
A07,68,2024-04-22,87.0,22.48,44.739999999999995,24.045
A07,69,2024-04-29,50.7,22.759999999999998,42.32,23.297
A07,70,2024-05-06,18.3,24.759999999999998,29.68,22.932
A07,71,2024-05-13,13.1,28.27,15.2,24.153
A07,72,2024-05-20,18.599999999999998,25.89,10.33,24.286
A07,73,2024-05-27,6.6,27.96,6.989999999999999,25.73
A07,74,2024-06-03,18.1,24.18,17.970000000000002,22.269
A07,75,2024-06-10,4.1,26.259999999999998,10.86,21.157
A07,76,2024-06-17,4.3,25.54,8.510000000000002,20.457
A07,77,2024-06-24,0.3,25.65,5.220000000000001,22.214000000000002
A07,78,2024-07-01,7.6,27.2,3.2800000000000002,21.927
A07,79,2024-07-08,22.7,24.28,3.37,21.827
A07,80,2024-07-15,8.3,23.189999999999998,1.97,23.252000000000002
A07,81,2024-07-22,5.1,28.18,5.17,22.134
A07,82,2024-07-29,14.299999999999999,25.709999999999997,7.040000000000001,22.008000000000003
A07,83,2024-08-05,2.4,26.48,3.91,22.703
A07,84,2024-08-12,5.1,28.5,6.21,25.78
A07,85,2024-08-19,1.9,25.37,6.2,26.716
A07,86,2024-08-26,2.3,30.27,9.06,26.129
A07,87,2024-09-02,1.7000000000000002,29.43,12.23,26.407
A07,88,2024-09-09,1.4000000000000001,39.96,4.890000000000001,31.144
A07,89,2024-09-16,12.0,35.99,3.3600000000000003,33.158
A07,90,2024-09-23,27.2,31.73,5.430000000000001,32.006
A07,91,2024-09-30,19.6,33.68,9.530000000000001,34.823
A07,92,2024-10-07,5.1,36.67,9.57,34.925
A07,93,2024-10-14,22.0,30.52,17.259999999999998,33.543
A07,94,2024-10-21,5.1,37.6,18.65,31.052
A07,95,2024-10-28,2.2,41.480000000000004,21.84,29.660000000000004
A07,96,2024-11-04,7.5,30.61,15.330000000000002,30.101999999999997
A07,97,2024-11-11,21.5,24.0,20.15,26.595
A07,98,2024-11-18,28.1,27.92,23.79,26.942
A07,99,2024-11-25,38.3,26.04,26.52,26.177999999999997
A07,100,2024-12-02,5.9,34.2,25.08,28.008
A07,101,2024-12-09,5.1000000000000005,35.73,17.71,28.434000000000005
A07,102,2024-12-16,31.4,28.240000000000002,11.35,30.038
A07,103,2024-12-23,9.6,31.310000000000002,13.049999999999999,32.339999999999996
A07,104,2024-12-30,0.5,36.26,10.477777777777778,33.638888888888886
A07,105,2025-01-06,2.9,37.5,8.73,33.638999999999996
A07,106,2025-01-13,1.9,41.42,14.530000000000001,34.096000000000004
A07,107,2025-01-20,22.9,38.08,6.67,36.517
A07,108,2025-01-27,61.9,25.04,19.63,37.023
A07,109,2025-02-03,1.7,40.5,21.32,36.265
A07,110,2025-02-10,2.3000000000000003,41.12,12.940000000000001,36.038
A07,111,2025-02-17,0.0,52.56,13.51,36.406
A07,112,2025-02-24,0.1,53.22,15.459999999999999,38.727999999999994
A07,113,2025-03-03,21.099999999999998,45.09,15.069999999999999,39.562
A07,114,2025-03-10,26.3,38.21,22.869999999999997,36.632
A07,115,2025-03-17,31.7,31.84,11.23,35.644999999999996
A07,116,2025-03-24,50.1,29.669999999999998,34.18,30.562
A07,117,2025-03-31,28.8,25.92,29.109999999999996,28.601
A07,118,2025-04-07,20.4,29.58,27.369999999999997,28.385
A07,119,2025-04-14,51.599999999999994,30.36,41.28,25.355
A07,120,2025-04-21,22.7,26.03,44.739999999999995,24.045
A07,121,2025-04-28,10.5,32.04,42.32,23.297
A07,122,2025-05-05,47.099999999999994,24.02,29.68,22.932
A07,123,2025-05-12,59.3,25.25,15.2,24.153
A07,124,2025-05-19,11.0,25.25,10.33,24.286
A07,125,2025-05-26,7.699999999999999,27.3,6.989999999999999,25.73
A07,126,2025-06-02,8.9,27.59,17.970000000000002,22.269
A07,127,2025-06-09,3.6,28.509999999999998,10.86,21.157
A07,128,2025-06-16,12.8,25.16,8.510000000000002,20.457
A07,129,2025-06-23,4.8,26.96,5.220000000000001,22.214000000000002
A07,130,2025-06-30,4.7,21.26,3.2800000000000002,21.927
A07,131,2025-07-07,7.800000000000001,20.08,3.37,21.827
A07,132,2025-07-14,4.9,26.08,1.97,23.252000000000002
A07,133,2025-07-21,1.3,30.48,5.17,22.134
A07,134,2025-07-28,0.8999999999999999,28.919999999999998,7.040000000000001,22.008000000000003
A07,135,2025-08-04,15.7,26.1,3.91,22.703
A07,136,2025-08-11,22.5,25.22,6.21,25.78
A07,137,2025-08-18,28.1,21.36,6.2,26.716
A07,138,2025-08-25,3.1,31.46,9.06,26.129
A07,139,2025-09-01,2.0,32.730000000000004,12.23,26.407
A07,140,2025-09-08,4.5,36.46,4.890000000000001,31.144
A07,141,2025-09-15,4.5,38.65,3.3600000000000003,33.158
A07,142,2025-09-22,12.799999999999999,36.61,5.430000000000001,32.006
A07,143,2025-09-29,13.3,32.34,9.530000000000001,34.823
A07,144,2025-10-06,7.1000000000000005,36.03,9.57,34.925
A07,145,2025-10-13,8.1,36.48,17.259999999999998,33.543
A07,146,2025-10-20,11.5,31.38,18.65,31.052
A07,147,2025-10-27,28.599999999999998,24.39,21.84,29.660000000000004
A07,148,2025-11-03,9.1,32.7,15.330000000000002,30.101999999999997
A07,149,2025-11-10,6.7,33.88,20.15,26.595
A07,150,2025-11-17,5.1,36.02,23.79,26.942
A07,151,2025-11-24,11.5,33.58,26.52,26.177999999999997
A07,152,2025-12-01,2.0,37.2,25.08,28.008
A07,153,2025-12-08,8.5,33.16,17.71,28.434000000000005
A07,154,2025-12-15,6.800000000000001,31.75,11.35,30.038
A07,155,2025-12-22,38.4,32.24,13.049999999999999,32.339999999999996
A08,0,2023-01-02,2.6,34.730000000000004,10.877777777777776,34.24
A08,1,2023-01-09,2.9,39.95,5.2700000000000005,34.457
A08,2,2023-01-16,0.0,43.589999999999996,10.290000000000001,35.751999999999995
A08,3,2023-01-23,0.2,43.56,8.8,37.227999999999994
A08,4,2023-01-30,0.1,45.65,17.650000000000002,38.131
A08,5,2023-02-06,0.0,47.59,15.210000000000003,37.102999999999994
A08,6,2023-02-13,0.1,46.35,12.02,37.157
A08,7,2023-02-20,0.0,46.91,15.129999999999999,37.094
A08,8,2023-02-27,0.0,45.2,11.41,38.991
A08,9,2023-03-06,0.5,46.2,13.530000000000001,39.884
A08,10,2023-03-13,11.200000000000001,37.4,21.57,36.363
A08,11,2023-03-20,45.2,28.74,12.66,35.977
A08,12,2023-03-27,19.0,32.45,38.660000000000004,31.472
A08,13,2023-04-03,15.4,30.240000000000002,40.480000000000004,30.076
A08,14,2023-04-10,11.4,27.67,33.18,29.894
A08,15,2023-04-17,20.3,29.34,37.39,27.551
A08,16,2023-04-24,42.900000000000006,23.75,42.31,26.024
A08,17,2023-05-01,20.4,26.04,31.360000000000003,25.253
A08,18,2023-05-08,5.4,29.28,21.410000000000004,24.898000000000003
A08,19,2023-05-15,2.1999999999999997,31.05,7.67,26.314
A08,20,2023-05-22,2.2,30.22,6.2700000000000005,26.285000000000004
A08,21,2023-05-29,16.6,27.53,4.7700000000000005,26.68
A08,22,2023-06-05,0.7,31.57,10.709999999999999,24.204
A08,23,2023-06-12,0.9,27.27,5.8100000000000005,23.249000000000002
A08,24,2023-06-19,1.9000000000000001,25.42,3.95,22.453
A08,25,2023-06-26,1.2,24.6,1.7099999999999997,24.048
A08,26,2023-07-03,0.5,22.36,1.34,23.731
A08,27,2023-07-10,0.0,29.95,1.29,24.139
A08,28,2023-07-17,0.0,30.21,1.2499999999999998,25.356
A08,29,2023-07-24,1.7999999999999998,25.25,1.7900000000000003,23.758
A08,30,2023-07-31,1.1,25.43,2.9,23.740000000000002
A08,31,2023-08-07,0.1,25.939999999999998,2.2600000000000002,24.238999999999997
A08,32,2023-08-14,0.6,33.24,4.05,27.095
A08,33,2023-08-21,1.9,38.67,3.5799999999999996,28.422000000000004
A08,34,2023-08-28,1.5,32.63,4.75,27.874000000000002
A08,35,2023-09-04,8.3,33.510000000000005,6.45,28.044999999999998
A08,36,2023-09-11,1.9,35.12,2.23,33.155
A08,37,2023-09-18,4.0,37.68,1.52,34.985
A08,38,2023-09-25,2.4,37.09,2.85,34.636
A08,39,2023-10-02,10.0,37.61,4.5200000000000005,36.702999999999996
A08,40,2023-10-09,1.4,43.9,5.57,37.001
A08,41,2023-10-16,15.0,33.089999999999996,12.08,35.741
A08,42,2023-10-23,9.0,37.64,12.75,33.751999999999995
A08,43,2023-10-30,41.5,28.53,19.669999999999998,31.103999999999996
A08,44,2023-11-06,41.3,26.53,21.77,31.406
A08,45,2023-11-13,16.8,28.22,24.34,27.428000000000004
A08,46,2023-11-20,47.8,25.26,34.37,27.154000000000003
A08,47,2023-11-27,2.0999999999999996,34.72,37.42,25.471
A08,48,2023-12-04,1.6,36.15,30.360000000000003,27.607
A08,49,2023-12-11,24.0,30.380000000000003,20.16,28.316000000000003
A08,50,2023-12-18,2.0,34.46,10.629999999999999,30.466
A08,51,2023-12-25,3.8,36.18,16.23333333333333,32.75
A08,52,2024-01-01,15.8,32.96,10.877777777777776,34.24
A08,53,2024-01-08,32.0,27.37,5.2700000000000005,34.457
A08,54,2024-01-15,22.8,30.35,10.290000000000001,35.751999999999995
A08,55,2024-01-22,9.0,37.23,8.8,37.227999999999994
A08,56,2024-01-29,1.9,38.980000000000004,17.650000000000002,38.131
A08,57,2024-02-05,1.2,40.55,15.210000000000003,37.102999999999994
A08,58,2024-02-12,0.2,44.54,12.02,37.157
A08,59,2024-02-19,8.9,40.2,15.129999999999999,37.094
